status,roi,frame_index,image_path,reason
removed,roi_02,5415,roi_02/roi_02_frame_005415.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5430,roi_02/roi_02_frame_005430.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5445,roi_02/roi_02_frame_005445.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5460,roi_02/roi_02_frame_005460.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5475,roi_02/roi_02_frame_005475.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5490,roi_02/roi_02_frame_005490.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5505,roi_02/roi_02_frame_005505.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5520,roi_02/roi_02_frame_005520.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5535,roi_02/roi_02_frame_005535.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5550,roi_02/roi_02_frame_005550.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5565,roi_02/roi_02_frame_005565.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5580,roi_02/roi_02_frame_005580.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5595,roi_02/roi_02_frame_005595.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5610,roi_02/roi_02_frame_005610.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5625,roi_02/roi_02_frame_005625.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5640,roi_02/roi_02_frame_005640.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5655,roi_02/roi_02_frame_005655.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5670,roi_02/roi_02_frame_005670.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5685,roi_02/roi_02_frame_005685.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5700,roi_02/roi_02_frame_005700.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5715,roi_02/roi_02_frame_005715.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5730,roi_02/roi_02_frame_005730.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5745,roi_02/roi_02_frame_005745.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5760,roi_02/roi_02_frame_005760.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5775,roi_02/roi_02_frame_005775.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5790,roi_02/roi_02_frame_005790.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5805,roi_02/roi_02_frame_005805.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5820,roi_02/roi_02_frame_005820.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5835,roi_02/roi_02_frame_005835.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5850,roi_02/roi_02_frame_005850.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5865,roi_02/roi_02_frame_005865.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5880,roi_02/roi_02_frame_005880.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5895,roi_02/roi_02_frame_005895.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,5910,roi_02/roi_02_frame_005910.jpg,valid_target_after_visual_review
removed,roi_02,5925,roi_02/roi_02_frame_005925.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5940,roi_02/roi_02_frame_005940.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,5955,roi_02/roi_02_frame_005955.jpg,valid_target_after_visual_review
removed,roi_02,5970,roi_02/roi_02_frame_005970.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,5985,roi_02/roi_02_frame_005985.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6000,roi_02/roi_02_frame_006000.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6015,roi_02/roi_02_frame_006015.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6030,roi_02/roi_02_frame_006030.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6045,roi_02/roi_02_frame_006045.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6060,roi_02/roi_02_frame_006060.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6075,roi_02/roi_02_frame_006075.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6090,roi_02/roi_02_frame_006090.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6105,roi_02/roi_02_frame_006105.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6120,roi_02/roi_02_frame_006120.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6135,roi_02/roi_02_frame_006135.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6150,roi_02/roi_02_frame_006150.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6165,roi_02/roi_02_frame_006165.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6180,roi_02/roi_02_frame_006180.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6195,roi_02/roi_02_frame_006195.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6210,roi_02/roi_02_frame_006210.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6225,roi_02/roi_02_frame_006225.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6240,roi_02/roi_02_frame_006240.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6255,roi_02/roi_02_frame_006255.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6270,roi_02/roi_02_frame_006270.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6285,roi_02/roi_02_frame_006285.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6300,roi_02/roi_02_frame_006300.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6315,roi_02/roi_02_frame_006315.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6330,roi_02/roi_02_frame_006330.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6345,roi_02/roi_02_frame_006345.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6360,roi_02/roi_02_frame_006360.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6375,roi_02/roi_02_frame_006375.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6390,roi_02/roi_02_frame_006390.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6405,roi_02/roi_02_frame_006405.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6420,roi_02/roi_02_frame_006420.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6435,roi_02/roi_02_frame_006435.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6450,roi_02/roi_02_frame_006450.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6465,roi_02/roi_02_frame_006465.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6480,roi_02/roi_02_frame_006480.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6495,roi_02/roi_02_frame_006495.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6510,roi_02/roi_02_frame_006510.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6525,roi_02/roi_02_frame_006525.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6540,roi_02/roi_02_frame_006540.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6555,roi_02/roi_02_frame_006555.jpg,not_target_blurry_or_low_quality_after_visual_review
kept,roi_02,6570,roi_02/roi_02_frame_006570.jpg,valid_target_after_visual_review
kept,roi_02,6585,roi_02/roi_02_frame_006585.jpg,valid_target_after_visual_review
removed,roi_02,6600,roi_02/roi_02_frame_006600.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6615,roi_02/roi_02_frame_006615.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6630,roi_02/roi_02_frame_006630.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6645,roi_02/roi_02_frame_006645.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6660,roi_02/roi_02_frame_006660.jpg,not_target_blurry_or_low_quality_after_visual_review
removed,roi_02,6675,roi_02/roi_02_frame_006675.jpg,not_target_blurry_or_low_quality_after_visual_review
